smiles zinc_id ortholog_name gene_name affinity chembldocid title reference.pubmed_id reference.doi reference.chembl_id
Nc1nc(N)c2nc(CSc3cccc4ccccc34)ccc2n1 ZINC000003814919 DYR_RAT DHFR 6.6 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2nc(CNc3cccc4ccccc34)ccc2n1 ZINC000003814920 DYR_RAT DHFR 7.4 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2nc(CNc3cccc4ccccc34)ccc2n1 ZINC000003814920 DYR_RAT DHFR 7.4 13896 None 8627607 None CHEMBL1129583
Nc1nc(N)c2nc(CNc3cccc4ccccc34)ccc2n1 ZINC000003814920 DYR_RAT DHFR 7.4 21537 None 15743188 None CHEMBL1145190
CN(Cc1ccc2nc(N)nc(N)c2n1)c1cccc2ccccc12 ZINC000003814921 DYR_RAT DHFR 8.14 21537 None 15743188 None CHEMBL1145190
CN(Cc1ccc2nc(N)nc(N)c2n1)c1cccc2ccccc12 ZINC000003814921 DYR_RAT DHFR 8.14 13896 None 8627607 None CHEMBL1129583
CN(Cc1ccc2nc(N)nc(N)c2n1)c1cccc2ccccc12 ZINC000003814921 DYR_RAT DHFR 8.14 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2nc(CNc3ccccc3)ccc2n1 ZINC000003814922 DYR_RAT DHFR 6.59 13896 None 8627607 None CHEMBL1129583
Nc1nc(N)c2nc(CNc3ccccc3)ccc2n1 ZINC000003814922 DYR_RAT DHFR 6.59 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2nc(CNc3ccccc3)ccc2n1 ZINC000003814922 DYR_RAT DHFR 6.58 21537 None 15743188 None CHEMBL1145190
CC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3n2)cc1 ZINC000003814923 DYR_RAT DHFR 8.6 13896 None 8627607 None CHEMBL1129583
CC(=O)c1ccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)cc1 ZINC000003814924 DYR_RAT DHFR 8.29 13896 None 8627607 None CHEMBL1129583
CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(C(=O)C(F)(F)F)cc1 ZINC000003814926 DYR_RAT DHFR 7.49 13896 None 8627607 None CHEMBL1129583
CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccccc1 ZINC000003814928 DYR_RAT DHFR 7.62 13896 None 8627607 None CHEMBL1129583
CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccccc1 ZINC000003814928 DYR_RAT DHFR 7.62 21537 None 15743188 None CHEMBL1145190
COc1ccccc1NCc1ccc2nc(N)nc(N)c2n1 ZINC000003814929 DYR_RAT DHFR 6.38 21537 None 15743188 None CHEMBL1145190
COc1ccccc1NCc1ccc2nc(N)nc(N)c2n1 ZINC000003814929 DYR_RAT DHFR 6.38 13896 None 8627607 None CHEMBL1129583
COc1ccccc1NCc1ccc2nc(N)nc(N)c2n1 ZINC000003814929 DYR_RAT DHFR 6.38 21537 None 15743188 None CHEMBL1145190
COc1ccccc1N(C)Cc1ccc2nc(N)nc(N)c2n1 ZINC000003814930 DYR_RAT DHFR 6.92 13896 None 8627607 None CHEMBL1129583
COc1ccccc1N(C)Cc1ccc2nc(N)nc(N)c2n1 ZINC000003814930 DYR_RAT DHFR 6.92 21537 None 15743188 None CHEMBL1145190
COc1ccccc1N(C)Cc1ccc2nc(N)nc(N)c2n1 ZINC000003814930 DYR_RAT DHFR 6.92 21537 None 15743188 None CHEMBL1145190
COc1cccc(NCc2ccc3nc(N)nc(N)c3n2)c1 ZINC000003814931 DYR_RAT DHFR 6.7 21537 None 15743188 None CHEMBL1145190
COc1cccc(NCc2ccc3nc(N)nc(N)c3n2)c1 ZINC000003814931 DYR_RAT DHFR 6.7 13896 None 8627607 None CHEMBL1129583
COc1cccc(NCc2ccc3nc(N)nc(N)c3n2)c1 ZINC000003814931 DYR_RAT DHFR 6.7 21537 None 15743188 None CHEMBL1145190
COc1cccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)c1 ZINC000003814932 DYR_RAT DHFR 7.46 13896 None 8627607 None CHEMBL1129583
COc1cccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)c1 ZINC000003814932 DYR_RAT DHFR 7.46 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2nc(Nc3ccccc3)ccc2n1 ZINC000003814933 DYR_RAT DHFR 6.37 14696 None 9804692 None CHEMBL1131172
Nc1nc(N)c2nc(Nc3ccccc3)ccc2n1 ZINC000003814933 DYR_RAT DHFR 6.37 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2nc(Nc3ccccc3)ccc2n1 ZINC000003814933 DYR_RAT DHFR 6.37 21537 None 15743188 None CHEMBL1145190
COc1ccccc1Nc1ccc2nc(N)nc(N)c2n1 ZINC000003814934 DYR_RAT DHFR 6.59 14696 None 9804692 None CHEMBL1131172
COc1ccccc1Nc1ccc2nc(N)nc(N)c2n1 ZINC000003814934 DYR_RAT DHFR 6.59 21537 None 15743188 None CHEMBL1145190
COc1ccccc1Nc1ccc2nc(N)nc(N)c2n1 ZINC000003814934 DYR_RAT DHFR 6.58 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2nc(Nc3ccc(Cl)cc3)ccc2n1 ZINC000003814935 DYR_RAT DHFR 6.09 14696 None 9804692 None CHEMBL1131172
Nc1nc(N)c2nc(Nc3ccc(Cl)cc3)ccc2n1 ZINC000003814935 DYR_RAT DHFR 6.09 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2nc(Nc3ccc(Cl)cc3)ccc2n1 ZINC000003814935 DYR_RAT DHFR 6.09 21537 None 15743188 None CHEMBL1145190
CN(c1ccccc1)c1ccc2nc(N)nc(N)c2n1 ZINC000003814936 DYR_RAT DHFR 8.89 14696 None 9804692 None CHEMBL1131172
COc1ccc(N(C)c2ccc3nc(N)nc(N)c3n2)cc1 ZINC000003814937 DYR_RAT DHFR 8.17 14696 None 9804692 None CHEMBL1131172
COc1ccc(OC)c(N(C)c2ccc3nc(N)nc(N)c3n2)c1 ZINC000003814938 DYR_RAT DHFR 8.38 14696 None 9804692 None CHEMBL1131172
COc1cc(N(C)c2ccc3nc(N)nc(N)c3n2)cc(OC)c1OC ZINC000003814940 DYR_RAT DHFR 8.43 14696 None 9804692 None CHEMBL1131172
COc1ccccc1Sc1ccc2nc(N)nc(N)c2n1 ZINC000003814941 DYR_RAT DHFR 6.64 21537 None 15743188 None CHEMBL1145190
COc1ccccc1Sc1ccc2nc(N)nc(N)c2n1 ZINC000003814941 DYR_RAT DHFR 6.64 14696 None 9804692 None CHEMBL1131172
COc1ccccc1Sc1ccc2nc(N)nc(N)c2n1 ZINC000003814941 DYR_RAT DHFR 6.64 21537 None 15743188 None CHEMBL1145190
COc1ccc(Sc2ccc3nc(N)nc(N)c3n2)cc1 ZINC000003814942 DYR_RAT DHFR 7.12 21537 None 15743188 None CHEMBL1145190
COc1ccc(Sc2ccc3nc(N)nc(N)c3n2)cc1 ZINC000003814942 DYR_RAT DHFR 7.12 14696 None 9804692 None CHEMBL1131172
COc1ccc(Sc2ccc3nc(N)nc(N)c3n2)cc1 ZINC000003814942 DYR_RAT DHFR 7.12 21537 None 15743188 None CHEMBL1145190
COc1ccc(Sc2ccc3nc(N)nc(N)c3n2)cc1OC ZINC000003814943 DYR_RAT DHFR 7.74 14696 None 9804692 None CHEMBL1131172
COc1ccc(Sc2ccc3nc(N)nc(N)c3n2)cc1OC ZINC000003814943 DYR_RAT DHFR 7.74 21537 None 15743188 None CHEMBL1145190
COc1ccc(S(=O)(=O)c2ccc3nc(N)nc(N)c3n2)cc1OC ZINC000003814944 DYR_RAT DHFR 6.06 14696 None 9804692 None CHEMBL1131172
Cc1c(CNc2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814945 DYR_RAT DHFR 7.28 21537 None 15743188 None CHEMBL1145190
Cc1c(CNc2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814945 DYR_RAT DHFR 7.28 12062 None 8230134 None CHEMBL1126886
Cc1c(CNc2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814945 DYR_RAT DHFR 7.28 14992 None 10395486 None CHEMBL1132261
Cc1c(CNc2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814945 DYR_RAT DHFR 7.28 21537 None 15743188 None CHEMBL1145190
COc1cc(N(C=O)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC ZINC000003814946 DYR_RAT DHFR 6.96 21537 None 15743188 None CHEMBL1145190
COc1cc(N(C=O)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC ZINC000003814946 DYR_RAT DHFR 6.96 12062 None 8230134 None CHEMBL1126886
COc1cc(N(C=O)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC ZINC000003814946 DYR_RAT DHFR 6.96 21537 None 15743188 None CHEMBL1145190
Cc1c(CN(C=O)c2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814947 DYR_RAT DHFR 6.85 21537 None 15743188 None CHEMBL1145190
Cc1c(CN(C=O)c2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814947 DYR_RAT DHFR 6.85 12062 None 8230134 None CHEMBL1126886
Cc1c(CN(C=O)c2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814947 DYR_RAT DHFR 6.85 21537 None 15743188 None CHEMBL1145190
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c(OC)c1 ZINC000003814950 DYR_RAT DHFR 6.67 21537 None 15743188 None CHEMBL1145190
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c(OC)c1 ZINC000003814950 DYR_RAT DHFR 6.67 12858 None 7752201 None CHEMBL1128680
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c(OC)c1 ZINC000003814950 DYR_RAT DHFR 6.67 21537 None 15743188 None CHEMBL1145190
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c(OC)c1 ZINC000003814950 DYR_RAT DHFR 7.21 13840 None 8632434 None CHEMBL1129525
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1OC ZINC000003814951 DYR_RAT DHFR 7.36 14992 None 10395486 None CHEMBL1132261
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1OC ZINC000003814951 DYR_RAT DHFR 8.19 13840 None 8632434 None CHEMBL1129525
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1OC ZINC000003814951 DYR_RAT DHFR 8.12 12858 None 7752201 None CHEMBL1128680
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1OC ZINC000003814951 DYR_RAT DHFR 8.12 21537 None 15743188 None CHEMBL1145190
CCOc1ccc(OCC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814952 DYR_RAT DHFR 7.76 12858 None 7752201 None CHEMBL1128680
CCOc1ccc(OCC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814952 DYR_RAT DHFR 7.76 21537 None 15743188 None CHEMBL1145190
CCOc1ccc(OCC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814952 DYR_RAT DHFR 6.43 13840 None 8632434 None CHEMBL1129525
COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814953 DYR_RAT DHFR 6.39 12858 None 7752201 None CHEMBL1128680
COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814953 DYR_RAT DHFR 6.39 14992 None 10395486 None CHEMBL1132261
COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814953 DYR_RAT DHFR 6.39 21537 None 15743188 None CHEMBL1145190
COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814953 DYR_RAT DHFR 6.39 21537 None 15743188 None CHEMBL1145190
COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814953 DYR_RAT DHFR 6.34 13840 None 8632434 None CHEMBL1129525
COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c(OC)c1 ZINC000003814954 DYR_RAT DHFR 6.64 13840 None 8632434 None CHEMBL1129525
COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c(OC)c1 ZINC000003814954 DYR_RAT DHFR 6.48 21537 None 15743188 None CHEMBL1145190
COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c(OC)c1 ZINC000003814954 DYR_RAT DHFR 6.48 12858 None 7752201 None CHEMBL1128680
COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c(OC)c1 ZINC000003814954 DYR_RAT DHFR 6.48 21537 None 15743188 None CHEMBL1145190
C#CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1 ZINC000003814955 DYR_RAT DHFR 7.93 12858 None 7752201 None CHEMBL1128680
C#CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1 ZINC000003814955 DYR_RAT DHFR 7.93 21537 None 15743188 None CHEMBL1145190
CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1 ZINC000003814956 DYR_RAT DHFR 7.98 12858 None 7752201 None CHEMBL1128680
CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1 ZINC000003814956 DYR_RAT DHFR 7.98 21537 None 15743188 None CHEMBL1145190
Cc1c(CNc2cccc3ccccc23)cnc2nc(N)nc(N)c12 ZINC000003814957 DYR_RAT DHFR 6.96 13840 None 8632434 None CHEMBL1129525
Cc1c(CNc2cccc3ccccc23)cnc2nc(N)nc(N)c12 ZINC000003814957 DYR_RAT DHFR 7.53 12858 None 7752201 None CHEMBL1128680
Cc1c(CNc2cccc3ccccc23)cnc2nc(N)nc(N)c12 ZINC000003814957 DYR_RAT DHFR 7.53 21537 None 15743188 None CHEMBL1145190
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c2ccccc12 ZINC000003814958 DYR_RAT DHFR 7.27 12858 None 7752201 None CHEMBL1128680
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c2ccccc12 ZINC000003814958 DYR_RAT DHFR 7.27 21537 None 15743188 None CHEMBL1145190
CN(Cc1ccccc1)c1cnc2nc(N)nc(N)c2c1 ZINC000003814959 DYR_RAT DHFR 6.85 21537 None 15743188 None CHEMBL1145190
CN(Cc1ccccc1)c1cnc2nc(N)nc(N)c2c1 ZINC000003814959 DYR_RAT DHFR 6.85 13858 None 8691474 None CHEMBL1129539
CN(Cc1ccccc1)c1cnc2nc(N)nc(N)c2c1 ZINC000003814959 DYR_RAT DHFR 6.85 21537 None 15743188 None CHEMBL1145190
COc1ccc(CN(C)c2cnc3nc(N)nc(N)c3c2)c(OC)c1OC ZINC000003814961 DYR_RAT DHFR 7.52 21537 None 15743188 None CHEMBL1145190
COc1ccc(CN(C)c2cnc3nc(N)nc(N)c3c2)c(OC)c1OC ZINC000003814961 DYR_RAT DHFR 7.52 13858 None 8691474 None CHEMBL1129539
COc1ccc(CN(C)c2cnc3nc(N)nc(N)c3c2)c(OC)c1OC ZINC000003814961 DYR_RAT DHFR 7.52 21537 None 15743188 None CHEMBL1145190
COc1ccc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c1 ZINC000003814963 DYR_RAT DHFR 6.46 13858 None 8691474 None CHEMBL1129539
COc1ccc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c1 ZINC000003814963 DYR_RAT DHFR 6.46 21537 None 15743188 None CHEMBL1145190
COc1ccc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c1 ZINC000003814963 DYR_RAT DHFR 6.46 45205 None 18771252 None CHEMBL1140088
COc1ccc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c1 ZINC000003814963 DYR_RAT DHFR 6.46 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2cc(NCc3cccc4ccccc34)cnc2n1 ZINC000003814965 DYR_RAT DHFR 6.62 21537 None 15743188 None CHEMBL1145190
Nc1nc(N)c2cc(NCc3cccc4ccccc34)cnc2n1 ZINC000003814965 DYR_RAT DHFR 6.62 13858 None 8691474 None CHEMBL1129539
Nc1nc(N)c2cc(NCc3cccc4ccccc34)cnc2n1 ZINC000003814965 DYR_RAT DHFR 6.62 21537 None 15743188 None CHEMBL1145190
COc1ccc(CNc2cnc3nc(N)nc(N)c3c2)c2ccccc12 ZINC000003814966 DYR_RAT DHFR 6.37 13858 None 8691474 None CHEMBL1129539
COc1ccc(CNc2cnc3nc(N)nc(N)c3c2)c2ccccc12 ZINC000003814966 DYR_RAT DHFR 6.37 21537 None 15743188 None CHEMBL1145190
COc1ccc(CNc2cnc3nc(N)nc(N)c3c2)c2ccccc12 ZINC000003814966 DYR_RAT DHFR 6.37 21537 None 15743188 None CHEMBL1145190
COc1ccc(-c2ccccc2)cc1NCc1cnc2nc(N)nc(N)c2c1C ZINC000003814968 DYR_RAT DHFR 6.36 14276 None 9046338 None CHEMBL1129938
COc1ccc2c(ccn2Cc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814969 DYR_RAT DHFR 6.33 21537 None 15743188 None CHEMBL1145190
COc1ccc2c(ccn2Cc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814969 DYR_RAT DHFR 6.33 14276 None 9046338 None CHEMBL1129938
COc1ccc2c(ccn2Cc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814969 DYR_RAT DHFR 6.33 21537 None 15743188 None CHEMBL1145190
COc1cc(-n2cccc2)c(OC)cc1NCc1cnc2nc(N)nc(N)c2c1C ZINC000003814970 DYR_RAT DHFR 6.64 14276 None 9046338 None CHEMBL1129938
Cc1c(C)c(-n2cccc2)c(C)c(C)c1NCc1cnc2nc(N)nc(N)c2c1C ZINC000003814971 DYR_RAT DHFR 6.77 14276 None 9046338 None CHEMBL1129938
Cc1c(CNc2cccc(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814972 DYR_RAT DHFR 7.43 21537 None 15743188 None CHEMBL1145190
Cc1c(CNc2cccc(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814972 DYR_RAT DHFR 7.43 14992 None 10395486 None CHEMBL1132261
Cc1c(CNc2cccc(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003814972 DYR_RAT DHFR 7.43 21537 None 15743188 None CHEMBL1145190
Cc1c(CNc2ccc(Cl)cc2)cnc2nc(N)nc(N)c12 ZINC000003814973 DYR_RAT DHFR 7.29 14992 None 10395486 None CHEMBL1132261
Cc1c(CNc2ccc(Cl)cc2)cnc2nc(N)nc(N)c12 ZINC000003814973 DYR_RAT DHFR 7.29 21537 None 15743188 None CHEMBL1145190
Cc1c(CNc2ccc(Cl)cc2)cnc2nc(N)nc(N)c12 ZINC000003814973 DYR_RAT DHFR 7.14 13840 None 8632434 None CHEMBL1129525
COc1cccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814974 DYR_RAT DHFR 7.74 14992 None 10395486 None CHEMBL1132261
COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc1 ZINC000003814975 DYR_RAT DHFR 7.89 14992 None 10395486 None CHEMBL1132261
COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc1 ZINC000003814975 DYR_RAT DHFR 7.89 21537 None 15743188 None CHEMBL1145190
Cc1c(CN(C)c2ccccc2Cl)cnc2nc(N)nc(N)c12 ZINC000003814976 DYR_RAT DHFR 7 14992 None 10395486 None CHEMBL1132261
Cc1c(CN(C)c2ccc(Cl)cc2)cnc2nc(N)nc(N)c12 ZINC000003814977 DYR_RAT DHFR 6.77 21537 None 15743188 None CHEMBL1145190
Cc1c(CN(C)c2ccc(Cl)cc2)cnc2nc(N)nc(N)c12 ZINC000003814977 DYR_RAT DHFR 6.77 21537 None 15743188 None CHEMBL1145190
Cc1c(CN(C)c2ccc(Cl)cc2)cnc2nc(N)nc(N)c12 ZINC000003814977 DYR_RAT DHFR 7.59 14992 None 10395486 None CHEMBL1132261
Cc1c(CN(C)c2ccc(Cl)cc2)cnc2nc(N)nc(N)c12 ZINC000003814977 DYR_RAT DHFR 7.59 21537 None 15743188 None CHEMBL1145190
COc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C ZINC000003814978 DYR_RAT DHFR 6.77 14992 None 10395486 None CHEMBL1132261
COc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C ZINC000003814978 DYR_RAT DHFR 6.77 21537 None 15743188 None CHEMBL1145190
COc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C ZINC000003814978 DYR_RAT DHFR 6.77 21537 None 15743188 None CHEMBL1145190
COc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C ZINC000003814978 DYR_RAT DHFR 7.1 21537 None 15743188 None CHEMBL1145190
COc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C ZINC000003814978 DYR_RAT DHFR 7.1 21537 None 15743188 None CHEMBL1145190
COc1cccc(NCc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003814979 DYR_RAT DHFR 7.1 14992 None 10395486 None CHEMBL1132261
COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1OC ZINC000003814981 DYR_RAT DHFR 6.21 21537 None 15743188 None CHEMBL1145190
COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1OC ZINC000003814981 DYR_RAT DHFR 6.21 14275 None 9046337 None CHEMBL1129937
COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1OC ZINC000003814981 DYR_RAT DHFR 6.21 21537 None 15743188 None CHEMBL1145190
COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1 ZINC000003814982 DYR_RAT DHFR 6.59 14275 None 9046337 None CHEMBL1129937
COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1 ZINC000003814982 DYR_RAT DHFR 6.59 21537 None 15743188 None CHEMBL1145190
COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1 ZINC000003814982 DYR_RAT DHFR 6.58 21537 None 15743188 None CHEMBL1145190
COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC ZINC000003814983 DYR_RAT DHFR 6.55 14275 None 9046337 None CHEMBL1129937
COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC ZINC000003814983 DYR_RAT DHFR 6.55 17291 None 14584957 None CHEMBL1145897
COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC ZINC000003814983 DYR_RAT DHFR 6.55 21537 None 15743188 None CHEMBL1145190
COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC ZINC000003814983 DYR_RAT DHFR 6.55 21537 None 15743188 None CHEMBL1145190
CCN(Cc1cnc2nc(N)nc(N)c2c1)c1cc(OC)c(OC)c(OC)c1 ZINC000003814984 DYR_RAT DHFR 6.92 14275 None 9046337 None CHEMBL1129937
CCN(Cc1cnc2nc(N)nc(N)c2c1)c1cc(OC)c(OC)c(OC)c1 ZINC000003814984 DYR_RAT DHFR 6.92 21537 None 15743188 None CHEMBL1145190
CCN(Cc1cnc2nc(N)nc(N)c2c1)c1cc(OC)c(OC)c(OC)c1 ZINC000003814984 DYR_RAT DHFR 6.92 21537 None 15743188 None CHEMBL1145190
COc1cccc2c1CCN2Cc1cnc2nc(N)nc(N)c2c1C ZINC000003814986 DYR_RAT DHFR 6.82 14276 None 9046338 None CHEMBL1129938
COc1cc2c(cc1OC)N(Cc1cnc3nc(N)nc(N)c3c1C)CC2 ZINC000003814987 DYR_RAT DHFR 6.64 21537 None 15743188 None CHEMBL1145190
COc1cc2c(cc1OC)N(Cc1cnc3nc(N)nc(N)c3c1C)CC2 ZINC000003814987 DYR_RAT DHFR 6.64 14276 None 9046338 None CHEMBL1129938
COc1cc2c(cc1OC)N(Cc1cnc3nc(N)nc(N)c3c1C)CC2 ZINC000003814987 DYR_RAT DHFR 6.64 21537 None 15743188 None CHEMBL1145190
COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1 ZINC000003814992 DYR_RAT DHFR 6.43 12021 None 8230096 None CHEMBL1126852
COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1 ZINC000003814993 DYR_RAT DHFR 6.4 12021 None 8230096 None CHEMBL1126852
COc1ccc(-c2nc3c(N)nc(N)nc3[nH]2)c(OC)c1 ZINC000003814994 DYR_RAT DHFR 6.05 49628 None 20117005 None CHEMBL1156926
COc1ccc(-c2nc3c(N)nc(N)nc3[nH]2)c(OC)c1 ZINC000003814994 DYR_RAT DHFR 6.05 14096 None 9301665 None CHEMBL1130150
COc1ccc(-c2nc3c(N)nc(N)nc3[nH]2)c(OC)c1 ZINC000003814994 DYR_RAT DHFR 6.05 49628 None 20117005 None CHEMBL1156926
COc1ccc(OC)c(N(C)Cc2cnc3nc(N)nc(N)c3n2)c1 ZINC000003814997 DYR_RAT DHFR 6.33 13840 None 8632434 None CHEMBL1129525
COc1cc(NCc2cnc3nc(N)nc(N)c3n2)cc(OC)c1 ZINC000003814998 DYR_RAT DHFR 6.06 13840 None 8632434 None CHEMBL1129525
Cc1c(CSc2ccccc2)cnc2nc(N)nc(N)c12 ZINC000003814999 DYR_RAT DHFR 6.37 13840 None 8632434 None CHEMBL1129525
Cc1cccc(SCc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003815000 DYR_RAT DHFR 6.48 13840 None 8632434 None CHEMBL1129525
Cc1ccc(SCc2cnc3nc(N)nc(N)c3c2C)cc1 ZINC000003815001 DYR_RAT DHFR 6.3 13840 None 8632434 None CHEMBL1129525
COc1cccc(SCc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003815002 DYR_RAT DHFR 6.22 13840 None 8632434 None CHEMBL1129525
COc1ccc(SCc2cnc3nc(N)nc(N)c3c2C)cc1 ZINC000003815003 DYR_RAT DHFR 6.28 13840 None 8632434 None CHEMBL1129525
COc1ccc(SCc2cnc3nc(N)nc(N)c3c2C)cc1 ZINC000003815003 DYR_RAT DHFR 6.28 13896 None 8627607 None CHEMBL1129583
COc1ccc(SCc2cnc3nc(N)nc(N)c3c2C)cc1OC ZINC000003815004 DYR_RAT DHFR 6.74 13840 None 8632434 None CHEMBL1129525
Cc1c(CSc2cccc(Cl)c2)cnc2nc(N)nc(N)c12 ZINC000003815005 DYR_RAT DHFR 6.72 13840 None 8632434 None CHEMBL1129525
Cc1c(CSc2ccc(Cl)cc2)cnc2nc(N)nc(N)c12 ZINC000003815006 DYR_RAT DHFR 6.43 13840 None 8632434 None CHEMBL1129525
COc1cccc(C)c1NCc1cnc2nc(N)nc(N)c2c1C ZINC000003815008 DYR_RAT DHFR 6.49 13840 None 8632434 None CHEMBL1129525
COc1cc(NCc2cnc3nc(N)nc(N)c3c2C)cc(C(F)(F)F)c1 ZINC000003815010 DYR_RAT DHFR 7.77 13840 None 8632434 None CHEMBL1129525
Cc1c(CCc2cccc3ccccc23)cnc2nc(N)nc(N)c12 ZINC000003815011 DYR_RAT DHFR 6.87 13840 None 8632434 None CHEMBL1129525
COc1ccc(OC)c(CCc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003815012 DYR_RAT DHFR 6.11 13840 None 8632434 None CHEMBL1129525
COc1ccc(OC)c(CCc2cnc3nc(N)nc(N)c3c2C)c1 ZINC000003815012 DYR_RAT DHFR 6.11 17520 None 15115391 None CHEMBL1149188
