zinc_id,ortholog_name,gene_name,affinity,chembldocid,title,reference.pubmed_id,reference.doi,reference.chembl_id,reference.journal,reference.year
ZINC000013559328,DRTS_PLAFK,DRTS_PLAFK,8.19,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559329,DRTS_PLAFK,DRTS_PLAFK,9.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559329,DRTS_PLAFK,DRTS_PLAFK,6.74,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559329,DRTS_PLAFK,DRTS_PLAFK,8.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559329,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559329,DRTS_PLAFK,DRTS_PLAFK,5.55,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559329,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559329,DRTS_PLAFK,DRTS_PLAFK,5.47,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559329,DRTS_PLAFK,DRTS_PLAFK,8.32,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559329,DRTS_PLAFK,DRTS_PLAFK,8.19,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013809204,DRTS_PLAFK,DRTS_PLAFK,9.08,21047,None,15293997,None,CHEMBL1138679,J. Med. Chem.,2004
ZINC000013809204,DRTS_PLAFK,DRTS_PLAFK,7.61,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809204,DRTS_PLAFK,DRTS_PLAFK,6.19,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809206,DRTS_PLAFK,DRTS_PLAFK,6.97,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809206,DRTS_PLAFK,DRTS_PLAFK,8.34,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809208,DRTS_PLAFK,DRTS_PLAFK,6.97,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809208,DRTS_PLAFK,DRTS_PLAFK,8.34,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809210,DRTS_PLAFK,DRTS_PLAFK,6.78,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809210,DRTS_PLAFK,DRTS_PLAFK,8.43,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809212,DRTS_PLAFK,DRTS_PLAFK,6.78,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809212,DRTS_PLAFK,DRTS_PLAFK,8.43,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809214,DRTS_PLAFK,DRTS_PLAFK,5.42,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809216,DRTS_PLAFK,DRTS_PLAFK,5.42,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809218,DRTS_PLAFK,DRTS_PLAFK,6.69,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809218,DRTS_PLAFK,DRTS_PLAFK,8.24,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809220,DRTS_PLAFK,DRTS_PLAFK,6.69,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809220,DRTS_PLAFK,DRTS_PLAFK,8.24,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809222,DRTS_PLAFK,DRTS_PLAFK,6.90,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809222,DRTS_PLAFK,DRTS_PLAFK,8.59,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809223,DRTS_PLAFK,DRTS_PLAFK,6.90,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809223,DRTS_PLAFK,DRTS_PLAFK,8.59,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809225,DRTS_PLAFK,DRTS_PLAFK,5.92,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809225,DRTS_PLAFK,DRTS_PLAFK,7.52,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809227,DRTS_PLAFK,DRTS_PLAFK,5.92,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809227,DRTS_PLAFK,DRTS_PLAFK,7.52,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809229,DRTS_PLAFK,DRTS_PLAFK,6.89,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809229,DRTS_PLAFK,DRTS_PLAFK,8.23,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809231,DRTS_PLAFK,DRTS_PLAFK,6.89,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809231,DRTS_PLAFK,DRTS_PLAFK,8.23,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809233,DRTS_PLAFK,DRTS_PLAFK,7.86,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809233,DRTS_PLAFK,DRTS_PLAFK,6.73,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809235,DRTS_PLAFK,DRTS_PLAFK,7.86,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809235,DRTS_PLAFK,DRTS_PLAFK,6.73,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809237,DRTS_PLAFK,DRTS_PLAFK,5.84,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809237,DRTS_PLAFK,DRTS_PLAFK,6.78,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809239,DRTS_PLAFK,DRTS_PLAFK,5.84,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809239,DRTS_PLAFK,DRTS_PLAFK,6.78,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809241,DRTS_PLAFK,DRTS_PLAFK,6.48,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809241,DRTS_PLAFK,DRTS_PLAFK,6.23,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809241,DRTS_PLAFK,DRTS_PLAFK,7.07,21047,None,15293997,None,CHEMBL1138679,J. Med. Chem.,2004
ZINC000013809243,DRTS_PLAFK,DRTS_PLAFK,6.57,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809243,DRTS_PLAFK,DRTS_PLAFK,6.33,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013809243,DRTS_PLAFK,DRTS_PLAFK,7.06,21047,None,15293997,None,CHEMBL1138679,J. Med. Chem.,2004
ZINC000013858385,DRTS_PLAFK,DRTS_PLAFK,5.74,17071,None,12825927,None,CHEMBL1145823,J. Med. Chem.,2003
ZINC000013858385,DRTS_PLAFK,DRTS_PLAFK,5.23,17071,None,12825927,None,CHEMBL1145823,J. Med. Chem.,2003
ZINC000013858385,DRTS_PLAFK,DRTS_PLAFK,5.15,17071,None,12825927,None,CHEMBL1145823,J. Med. Chem.,2003
ZINC000013858385,DRTS_PLAFK,DRTS_PLAFK,6.05,21047,None,15293997,None,CHEMBL1138679,J. Med. Chem.,2004
ZINC000016981849,DRTS_PLAFK,DRTS_PLAFK,5.86,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000016981849,DRTS_PLAFK,DRTS_PLAFK,6.85,21047,None,15293997,None,CHEMBL1138679,J. Med. Chem.,2004
ZINC000016981849,DRTS_PLAFK,DRTS_PLAFK,7.70,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017039796,DRTS_PLAFK,DRTS_PLAFK,5.73,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017039796,DRTS_PLAFK,DRTS_PLAFK,6.71,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017039796,DRTS_PLAFK,DRTS_PLAFK,5.61,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017039796,DRTS_PLAFK,DRTS_PLAFK,8.35,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017039796,DRTS_PLAFK,DRTS_PLAFK,8.35,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017039796,DRTS_PLAFK,DRTS_PLAFK,7.31,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017039796,DRTS_PLAFK,DRTS_PLAFK,7.31,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,8.00,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,7.98,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,7.93,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,7.93,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,6.95,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,7.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,6.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,6.66,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,6.60,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,6.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,6.25,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,6.10,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040301,DRTS_PLAFK,DRTS_PLAFK,6.01,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000017040529,DRTS_PLAFK,DRTS_PLAFK,8.80,21047,None,15293997,None,CHEMBL1138679,J. Med. Chem.,2004
ZINC000017040529,DRTS_PLAFK,DRTS_PLAFK,8.74,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017040529,DRTS_PLAFK,DRTS_PLAFK,5.80,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017126763,DRTS_PLAFK,DRTS_PLAFK,5.79,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017126763,DRTS_PLAFK,DRTS_PLAFK,6.77,21047,None,15293997,None,CHEMBL1138679,J. Med. Chem.,2004
ZINC000017126763,DRTS_PLAFK,DRTS_PLAFK,8.34,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017353521,DRTS_PLAFK,DRTS_PLAFK,8.85,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017353521,DRTS_PLAFK,DRTS_PLAFK,7.75,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000017949002,DRTS_PLAFK,DRTS_PLAFK,5.05,17071,None,12825927,None,CHEMBL1145823,J. Med. Chem.,2003
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,8.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,8.66,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,8.59,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,5.52,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,6.43,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,8.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,8.35,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,5.28,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,5.13,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732635,DRTS_PLAFK,DRTS_PLAFK,5.07,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,8.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,8.66,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,8.59,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,5.52,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,6.43,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,8.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,8.35,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,5.28,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,5.13,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000027732640,DRTS_PLAFK,DRTS_PLAFK,5.07,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801983,DRTS_PLAFK,DRTS_PLAFK,5.86,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000034801983,DRTS_PLAFK,DRTS_PLAFK,7.75,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000034801983,DRTS_PLAFK,DRTS_PLAFK,6.71,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000034801983,DRTS_PLAFK,DRTS_PLAFK,5.66,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000034801984,DRTS_PLAFK,DRTS_PLAFK,6.99,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000034801984,DRTS_PLAFK,DRTS_PLAFK,6.53,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000034801984,DRTS_PLAFK,DRTS_PLAFK,8.51,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000034801984,DRTS_PLAFK,DRTS_PLAFK,6.35,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,9.52,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,9.10,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,9.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,6.85,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,5.60,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,6.59,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,8.42,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,6.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,8.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801985,DRTS_PLAFK,DRTS_PLAFK,7.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,9.52,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,9.10,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,9.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,6.85,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,5.60,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,6.59,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,8.42,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,6.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,8.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000034801986,DRTS_PLAFK,DRTS_PLAFK,7.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000095600434,DRTS_PLAFK,DRTS_PLAFK,7.84,14888,None,9554869,None,CHEMBL1131602,J. Med. Chem.,1998
ZINC000095600434,DRTS_PLAFK,DRTS_PLAFK,8.33,14888,None,9554869,None,CHEMBL1131602,J. Med. Chem.,1998
