smiles	nubbe_id
C[C@H](C(C)C)CC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	NuBBE_2158
O[C@@H]1CC2=CC[C@@H]3[C@H]([C@@]2(CC1)C)CC[C@]1(C)[C@H]3CC[C@@H]1[C@H](C)/C=C/CC(C)C	NuBBE_2159
CC(=O)N1[C@H]2c3c(-c4ccccc4C2)c2c(OCO2)cc3CC1	NuBBE_215
O[C@@H]1CC2=CC[C@@H]3[C@H]([C@@]2(CC1)C)CC[C@]1(C)[C@H]3CC[C@@H]1[C@H](C)/C=C/C(C)C	NuBBE_2160
C[C@@]1([C@H](C)C(C)C)[C@H](C1)[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	NuBBE_2161
O=C(c1c(O)cccc1O)CCCCCCCCCCc1ccccc1	NuBBE_2162
COc1c(OC)cc2c(c1)[C@@](O)(c1cc3c(OCO3)cc1)[C@@H]([C@H](C2=O)C)C	NuBBE_2163
COc1c(OC)cc2c(c1)[C@@H](c1cc3c(OCO3)cc1)[C@@H]([C@H](C2=O)C)C	NuBBE_2164
O[C@@]1(c2c3OCOc3ccc2C(=O)[C@H](C)[C@@H]1C)c1cc2c(OCO2)cc1	NuBBE_2165
O=C(c1c(O)cccc1OC(=O)C)CCCCCCCCCCc1ccccc1	NuBBE_2166
O=C(c1c(OC(=O)C)cccc1OC(=O)C)CCCCCCCCCCc1ccccc1	NuBBE_2167
O[C@@]1(c2c3OCOc3ccc2[C@H](O)[C@@H](C)[C@@H]1C)c1cc2c(OCO2)cc1	NuBBE_2168
O[C@@]1(c2c3OCOc3ccc2[C@H](OC(=O)C)[C@@H](C)[C@@H]1C)c1cc2c(OCO2)cc1	NuBBE_2169
O=C1c2c(-c3c4c1nccc4cc1c3OCO1)cccc2	NuBBE_216
COc1c(OC)cc2c(c1)c(c(c(c2O)C)C)c1cc2c(OCO2)cc1	NuBBE_2170
CC1(Oc2c(C=C1)cc(cc2)[C@@H]1CC(=O)c2ccc3c(C=CC(C)(C)O3)c2O1)C	NuBBE_2171
O=c1c2ccc(OCC=C(C)C)c(OC)c2occ1c1ccc2OCOc2c1	NuBBE_2172
O=c1c2ccc(OCC=C(C)C)cc2occ1c1cc(O)c(OC)cc1	NuBBE_2173
O=c1c2ccc(OCC=C(C)C)cc2occ1c1cc(OC)c(OC)cc1	NuBBE_2174
O=c1c2ccc(OCC=C(C)C)cc2occ1c1cc(OC(=O)C)c(OC)cc1	NuBBE_2175
O(C)c1c(OC)cc(c(c1)CC=C)O	NuBBE_2176
O([C@@]1(OC)C(=CC(=O)[C@@H](C1)CC=C)OC)c1c(CC=C)cc(c(c1)OC)OC	NuBBE_2177
[C@H](Cc1cc(OC)c(cc1)O)(C)[C@@]1(OC)C(=CC(=O)C(=C1)CC=C)OC	NuBBE_2178
[C@H](Cc1cc(OC)c(cc1)O)(C)[C@]1(OC)C(=CC(=O)C(=C1)CC=C)OC	NuBBE_2179
Oc1cc2c(cc1C)[C@@H](C[C@@H]([C@@H]2C)O)[C@H](C)CO	NuBBE_217
[C@H](Cc1cc(OC)c(cc1)OC)(C)[C@@]1(OC)C(=CC(=O)C(=C1)CC=C)OC	NuBBE_2180
[C@H](Cc1cc(OC)c(cc1)OC)(C)[C@]1(OC)C(=CC(=O)C(=C1)CC=C)OC	NuBBE_2181
[C@H](Cc1cc2c(cc1)OCO2)(C)[C@@]1(OC)C(=CC(=O)C(=C1)CC=C)OC	NuBBE_2182
[C@H](Cc1cc2c(cc1)OCO2)(C)[C@]1(OC)C(=CC(=O)C(=C1)CC=C)OC	NuBBE_2183
[C@H](Cc1cc2c(cc1)OCO2)(C)c1c(O)c(OC)cc(c1)CCC	NuBBE_2184
[C@H](Cc1cc(OC)c(cc1)OC)(C)c1c(OC)cc(c(c1)CC=C)O	NuBBE_2185
[C@H](Cc1cc2c(cc1)OCO2)(C)c1c(OC)cc(c(c1)CC=C)O	NuBBE_2186
CC1(C)[C@@H](CC[C@]23C[C@H](C(=C)C2)CCC3=O)[C@](C)(O)CCC1	NuBBE_2187
O=C1CC[C@@]2(C)[C@H](C[C@@H]3OC(=O)Cc4c3c2ccc4C)C1(C)C	NuBBE_2188
C[C@@]12[C@H](C[C@H](O)[C@]3(O)[C@@H]1CC[C@@](C=C)(C)C3)C(C)(C)CCC2	NuBBE_2189
Oc1cc2c(cc1C)[C@@H](C[C@H]([C@@H]2C)O)[C@@H](CO)C	NuBBE_218
C[C@]12[C@@H](CC(=O)C3=C1[C@@H](O)C[C@@](C=C)(C)C3)C(C)(C)CCC2	NuBBE_2190
C[C@]12[C@@H](CC(=O)C3=C1C(=O)C[C@@](C3)(C=C)C)C(C)(C)CCC2	NuBBE_2191
C[C@]12[C@@H](CC(=O)C3=C1C(=O)[C@H]([C@@](C3)(C=C)C)O)C(C)(C)CCC2	NuBBE_2192
C[C@@]12[C@H](C[C@H](O)[C@]3(O)[C@@H]1CC[C@@](C=C)(C)C3)[C@](C)(CO)CCC2	NuBBE_2193
C[C@]12[C@@H](CC(=O)C3=C1C[C@@H](O)[C@@](C=C)(C)C3)C(C)(C)CCC2	NuBBE_2194
C[C@@]1([C@@H]2C(=O)C[C@](C=C)(C)CC2)[C@@H](CC(=O)O)C(C)(C)CCC1	NuBBE_2195
C[C@]12[C@@H](CC(=O)C3=C1C[C@@H](OC(=O)C)[C@@](C=C)(C)C3)C(C)(C)CCC2	NuBBE_2196
C[C@]12[C@@H](CC(=O)C3=C1C=C[C@@](C=C)(C)C3)C(C)(C)CCC2	NuBBE_2197
C[C@@]12[C@H](CC(=O)[C@H]3C[C@](C=C)(C)CC(=O)[C@@H]13)C(C)(C)CCC2	NuBBE_2198
C[C@]12[C@@H](C[C@H](O)C3=C1C(=O)C[C@@](C3)(C=C)C)C(C)(C)CCC2	NuBBE_2199
Oc1cc2c([C@H]([C@H](CO)C)CC[C@@H]2C)cc1C	NuBBE_219
O=C(N1CCCCC1)/C=C/C=C/c1cc2OCOc2cc1	NuBBE_21
C[C@]12[C@@H](CC(=O)C3=C1C(=O)[C@H]([C@@](C3)(C=C)C)OC(=O)C)C(C)(C)CCC2	NuBBE_2200
C[C@@]1([C@@H]2C(=O)C[C@](C=C)(C)CC2)[C@@H](CC(=O)OC)C(C)(C)CCC1	NuBBE_2201
O=c1n2c3c(c4c2cc(cc4)OC)ccnc3cc1	NuBBE_2202
O=c1n2c3c(c4c2cccc4)cc(=O)n(c3cc1)OC	NuBBE_2203
C(=O)(C=C(C)C)c1cc([C@@H](C)O)ccc1O	NuBBE_2204
C(=O)(C=C(C)C)c1cc([C@@H](O[C@@H](C)c2cc(C(=O)C=C(C)C)c(cc2)O)C)ccc1O	NuBBE_2205
C(=O)(C=C(C)C)c1cc([C@@H](OC(=O)C)C)ccc1O	NuBBE_2206
C(=O)(C=C(C)C)c1cc([C@@H](OC(=O)/C(=C\C)/COC(=O)C)C)ccc1O	NuBBE_2207
C(=O)(CC(C)(C)O)c1cc([C@@H](C)O)ccc1O	NuBBE_2208
C(=O)(C=C(C)C)c1cc(C=C)ccc1O	NuBBE_2209
Oc1cc2c(c([C@@H](CO)C)ccc2C)cc1C	NuBBE_220
O=C1c2c(OC(C1)(C)C)ccc(c2)O	NuBBE_2210
C(=C\C)(/COC(=O)C)\C(=O)O	NuBBE_2211
C(=O)c1c2c(C(=O)O[C@@H](C2)C)c(cc1)O	NuBBE_2212
C(=O)(O)c1c2c(C(=O)O[C@@H](C2)C)c(cc1)O	NuBBE_2213
O(C)c1c2c(C(=O)O[C@@H](C2)C)c(cc1)O	NuBBE_2214
Oc1c2c(c(c(c1)OC)C)C[C@H](OC2=O)C	NuBBE_2215
Cc1c2c(c(c(c1OC)OC)O)C(=O)O[C@@H](C2)C	NuBBE_2216
Cc1c2c(c(c(c1OC)C=O)O)C(=O)OC2	NuBBE_2217
[C@H]([C@@H](Oc1c(OC)cc(cc1)/C=C/C)C)(O)c1cc(OC)c(c(c1)OC)OC	NuBBE_2218
O([C@H]([C@@H](O)c1cc(OC)c(cc1)OC)C)c1c(OC)cc(cc1)/C=C/C	NuBBE_2219
Oc1cc2c(c([C@@](CO)(O)C)ccc2C)cc1C	NuBBE_221
C(=O)([C@@H](Oc1c(OC)cc(cc1)/C=C/C)C)c1cc(OC)c(c(c1)OC)OC	NuBBE_2221
C(CCc1cc(OC)c(cc1)O)c1c(OC)cc(cc1)O	NuBBE_2222
O(C)C1=C[C@]2(c3c(c(OC)c(c(c3)O)O)CCC2)C=CC1=O	NuBBE_2223
O(C)c1cc([C@H]2Oc3c(CC2)ccc(c3)O)ccc1O	NuBBE_2224
c1cc(c(O)c2c1C[C@@H](OC2=O)C)C	NuBBE_2225
C(=C)c1c(OC)cc(c(c1)OC)OC	NuBBE_2226
O(C)c1c2-c3c4c(C(=O)c2ccc1)nccc4cc1c3OCO1	NuBBE_2227
Oc1c2-c3c4c(C(=O)c2ccc1)nccc4cc1c3OCO1	NuBBE_2228
C(=O)(/C=C/c1ccccc1)c1c2c3[C@H]4[C@@H](C(O2)(C)C)CC[C@](C4)(Oc3cc1O)C	NuBBE_2229
C[C@@H]1[C@@H](OC(=O)CCC)[C@H](O)[C@]23C(=C[C@H](OC)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)C)O[C@H]2OC(=O)C	NuBBE_222
O[C@H]1[C@H]2[C@@]3(CC(=C)[C@H](C1)C3)CC[C@@H]1C(C)(C)CCC[C@]21C	NuBBE_2230
C[C@@]12[C@@H](CC[C@@]34CC(=C)[C@@H](CC[C@@]13O)C4)C(C)(C)CCC2	NuBBE_2231
C[C@@]12[C@@H](CC[C@@]34CC(=C)[C@@H](C[C@H]([C@@]13O)O)C4)C(C)(C)CCC2	NuBBE_2232
C[C@@]12[C@@H](CC[C@@]34CC(=C)[C@@H](C[C@H]([C@@H]13)OC(=O)C)C4)C(C)(C)CCC2	NuBBE_2233
O=C1[C@H]2[C@@]3(CC(=C)[C@H](C1)C3)CC[C@@H]1C(C)(C)CCC[C@]21C	NuBBE_2234
C[C@]12[C@H](CC[C@]34CC(=C)[C@H](C[C@@H]([C@]13O)OC(=O)C)C4)C(C)(C)CCC2	NuBBE_2235
C[C@]12[C@H](CC[C@@]34CC(=C)[C@@H](C3)CC(=O)[C@]14O)C(C)(C)CCC2	NuBBE_2236
C[C@@]12[C@@H](CC[C@@]34CC(=C)[C@@H](CC=C13)C4)C(C)(C)CCC2	NuBBE_2237
O=C1C=C[C@@]23O[C@@]2(CC[C@H]2[C@@]3(C)[C@@H](O)C[C@](C)(C=C)C2)C1(C)C	NuBBE_2238
O=C1C=C[C@@]23O[C@@]2(CC[C@H]2[C@@]3(C)[C@@H](OC(=O)C)C[C@](C)(C=C)C2)C1(C)C	NuBBE_2239
C[C@@H]1[C@@H](OC(=O)CCCCCCCCC)[C@H](OC(=O)C)[C@]23C(=C[C@H](O)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)C)O[C@H]2OC(=O)C	NuBBE_223
o1c(N2CCCCC2)cc(cc1=O)OC	NuBBE_2240
CC1(C)CCC[C@@]23O[C@@]12C(=C)C(=C1[C@@]3(C)[C@@H](O)C[C@](C)(C=C)C1)O	NuBBE_2241
CC1(C)CCC[C@@]23O[C@@]12C(=C)C(=C1[C@@]3(C)[C@@H](OC(=O)C)C[C@](C)(C=C)C1)OC(=O)C	NuBBE_2242
CC1(C)CCC[C@@]23O[C@@]12C(=C)C(=C1[C@@]3(C)[C@@H](OC(=O)C)C[C@](C)(C=C)C1)O	NuBBE_2243
CC1(C)C(=C)CC[C@@]23O[C@@]12CC[C@H]1[C@@]3(C)[C@@H](O)C[C@](C)(C=C)C1	NuBBE_2244
CC1(C)CCCc2c1c(O)c1OC(=O)C[C@@](C)(C=C)Cc1c2C	NuBBE_2245
C[C@@H]1[C@@H](OC(=O)CCCCCCCCC)[C@H](O)[C@]23C(=C[C@H](O)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OCC)O[C@H]2OC(=O)C	NuBBE_224
C[C@@]12[C@H]([C@@]3(C)[C@H](CC1)C(C)(C)C(=O)CC3)CC[C@H]1[C@]2(C)CC[C@@H]1[C@](CCC(=C)C(C)C)(C)O	NuBBE_2252
C[C@@]12[C@H]([C@@]3(C)[C@H](CC1)C(C)(C)[C@H](CC3)O)CC[C@H]1[C@]2(C)CC[C@@H]1[C@](CCC(=C)C(C)C)(C)O	NuBBE_2253
C(=O)c1ccccc1	NuBBE_2254
O(C)c1c2c(oc(c(c2=O)OC)c2ccccc2)cc(c1)OC	NuBBE_2255
Oc1c2c(=O)c3cc(OC)c(OC)c(O)c3oc2ccc1	NuBBE_2256
O=c1c2c(OC(=O)C)cccc2oc2c1cc(OC)c(OC)c2OC(=O)C	NuBBE_2258
Cc1c2c(C(=O)[C@@H]([C@H](C2)C(C)(C)O)O)c(cc1)C	NuBBE_2259
C[C@@H]1[C@@H](OC(=O)CCC)[C@H](O)[C@]23C(=C[C@H](O)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OCC)O[C@H]2OC(=O)C	NuBBE_225
Cc1c2c(cc(c(c2)C(C)(C)O)O)c(cc1)C	NuBBE_2260
Cc1c2c(C(=O)C(=O)C(=C2)C(C)(C)O)c(cc1)C	NuBBE_2261
C(=O)c1c2c(cc(c(c2O)O)C(C)(C)O)c(cc1)C	NuBBE_2262
C1[C@@H]([C@H](C(=O)c2c1c(ccc2C)C)O[Ac])C(C)(C)O[Ac]	NuBBE_2263
Cc1ccc(C)c2cc(OC(=O)C)c(C(C)(OC(=O)C)C)cc12	NuBBE_2264
c1c(c(c(c2c1c(ccc2C)C)O[Ac])O[Ac])C(=C)C	NuBBE_2265
C1[C@H](C(C)(C)O)[C@H](Cc2c1c(ccc2C)C)O	NuBBE_2266
C1=C(C(=O)C(=O)c2c1c(ccc2C)C)C(=C)C	NuBBE_2267
c1(c2c(c(cc1)C)c1c(c(c2)C(=C)C)nc2c(n1)cccc2)C	NuBBE_2268
c1(c2c(c(cc1)C)c1c(c(c2)C(C)(C)O)nc2c(n1)cccc2)C	NuBBE_2269
C[C@@H]1[C@@H](OC(=O)CCC)C[C@]23C(=C[C@H](O)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)C)O[C@H]2OC(=O)C	NuBBE_226
c1(c2c(c(cc1)C)C(=O)C[C@H](C2)C(C)(C)O[Ac])C	NuBBE_2270
c1(c2c(c(cc1)C)C(=O)C[C@H](C2)C(C)(C)O)C	NuBBE_2271
c1(c2c(c(cc1)C)CC[C@H](C2)C(C)(C)O[Ac])C	NuBBE_2272
c1(c2c(c(cc1)C)CC[C@H](C2)C(C)(C)O)C	NuBBE_2273
OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCC	NuBBE_2274
Oc1ccc(cc1)c1c(O)c(=O)c2c(O)cc(OC)cc2o1	NuBBE_2275
O=c1oc(cc(c1)OC)/C=C/c1ccc(OC)c(OC)c1	NuBBE_2276
O=c1oc(cc(c1)OC)/C=C/c1ccc2OCOc2c1	NuBBE_2277
O=C(c1c(O)cccc1O)OCc1ccccc1	NuBBE_2278
Oc1c2c(occ(c3ccc(OC)cc3)c2=O)cc2c1C=CC(C)(C)O2	NuBBE_2279
C[C@@H]1[C@@H](OC(=O)CCC)C[C@]23C(=C[C@H](O)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)C)O[C@H]2OC(=O)CCC	NuBBE_227
Oc1c2c(occ(c3ccc(O)cc3)c2=O)cc2c1C=CC(C)(C)O2	NuBBE_2280
Oc1c2c(occ(c3ccc(OCC=C(C)C)cc3)c2=O)cc2c1C=CC(C)(C)O2	NuBBE_2281
O=c1c(c2ccc(OC(=O)C)cc2)coc2cc3c(C=CC(C)(C)O3)c(OC(=O)C)c12	NuBBE_2282
C(C=C)[C@]12C(=CC(=O)[C@H](C1)OC)O[C@@H]([C@H]2C)c1cc2c(cc1)OCO2	NuBBE_2283
C(C=C)[C@@]12C(=C(OC)C(=O)[C@@H](C1)OC)O[C@H]([C@H]2C)c1cc2c(cc1)OCO2	NuBBE_2284
C(C=C)[C@@]12C(=CC(=O)[C@@H](C1)OC)O[C@H]([C@H]2C)c1cc2c(cc1)OCO2	NuBBE_2285
O=C1[C@@]2([C@H]3[C@](C)(C(=CCC3)C(=O)OC)CC[C@@H]2C)C[C@@H](O1)c1ccoc1	NuBBE_2286
C[C@@]12C3=C[C@H]([C@@H]4C[C@]3(CC4=C)CC[C@@H]1C(C)(C)CCC2)O	NuBBE_2287
C[C@@]12C3=CC(=O)[C@@H]4C[C@]3(CC4=C)CC[C@@H]1C(C)(C)CCC2	NuBBE_2288
CC1(C)[C@@]23[C@@](CC=C(C)[C@@H]2C3)(C)CCC1	NuBBE_2289
C[C@@H]1[C@@H](OC(=O)CCC)[C@H](O)[C@]23C(=C[C@H](OC)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)CCC)O[C@H]2OC(=O)C	NuBBE_228
CC1=C2C[C@@H]3C(C)(C)[C@@]2([C@H](C)CC3)CC1	NuBBE_2290
C[C@H]1[C@H]2[C@]([C@@H](C)CC[C@@H]3[C@H]2C3(C)C)(O)CC1	NuBBE_2291
Cc1c(C)oc2c1c1[C@H](C)CCc1c(C)c2	NuBBE_2292
C[C@@H]1[C@H](C)Oc2c1c1[C@H](C)CCc1c(C)c2	NuBBE_2293
Cc1ccc2-c1cc(ccc2C)C(C)C	NuBBE_2294
O=C(OC)[C@]1(C)[C@H]2CC[C@@H]3[C@@H](C)c4c(occ4)C[C@H]3[C@@]2(C)CCC1	NuBBE_2295
C=CC[C@@]12C=C(OC)C(=O)[C@@](OC)([C@H]1O)[C@@H]([C@H]2C)c1cc2OCOc2cc1	NuBBE_2296
C=CC[C@@]12C=C(OC)[C@H](O)[C@@](OC)([C@H]1O)[C@H]([C@@H]2C)c1cc2OCOc2cc1	NuBBE_2297
C[C@H]1[C@@]2([C@](O)(O[C@@H]1c1cc3OCOc3cc1)C(=O)C=CC2)CC=C	NuBBE_2298
C[C@H]1[C@]2([C@](O)(O[C@@H]1c1cc3OCOc3cc1)C(=O)CCC2)CC=C	NuBBE_2299
C[C@@H]1[C@@H](OC(=O)CCC)[C@H](O)[C@]23C(=C[C@H](OC(=O)C)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)C)O[C@H]2OC(=O)C	NuBBE_229
O=C(N1CCCCC1)/C=C/CCc1cc2OCOc2cc1	NuBBE_22
O[C@@]12C3=CC(=O)[C@@H]4[C@@]([C@@H]3CC[C@]1(C)[C@H](CC2)[C@@]([C@@H](C[C@@H](C(C)(C)O)O)O)(C)O)(C)C[C@@H]([C@@H](C4)O)O	NuBBE_2300
C(C)[C@]12[C@H]3[C@]4([C@H](CC1)N(c1c4cccc1OC)C(=O)C)CC[N@@]3CCC2	NuBBE_2301
c1(cccc2[C@@]34[C@H]5[C@]6(CC[C@]3(N(c12)C(=O)C)CCC6)[C@H](CC[N@@]5CC4)OC)OC	NuBBE_2302
c1(cccc2[C@@]34[C@H]5[C@]6(CC[C@]3(N(c12)C(=O)C)CCC6)CCC[N@@]5CC4)OC	NuBBE_2303
c1(cccc2[C@]34[C@@H]5[C@@]6(CC[C@@]3(N(c12)C(=O)C)CCC6)CCC[N@]5CC4)O	NuBBE_2304
c1c2c(cc([C@@H]3[C@H](C4=C[C@@](C(=O)C(=C4O3)OC)(CC=C)OC)C)c1)OCO2	NuBBE_2306
c1c2c(cc([C@@H]3[C@@]4([C@H]([C@]([C@H]3C)(C=C(C4=O)O)CC=C)O)OC)c1)OCO2	NuBBE_2307
c1c2c(cc([C@@H]3[C@@]4([C@H]([C@]([C@H]3C)(C=C(C4=O)O[Ac])CC=C)O[Ac])OC)c1)OCO2	NuBBE_2308
c1c2c(cc([C@H]3[C@@H]([C@@]4(C=C(OC)[C@@H]([C@]3([C@H]4O)OC)O)CC=C)C)c1)OCO2	NuBBE_2309
C[C@@H]1[C@@H](O)[C@H](OC(=O)C)[C@]23C(=C[C@H](O)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)CCC)O[C@@H]2OC(=O)CCC	NuBBE_230
c1c2c(cc([C@H]3[C@@H]([C@@]4(C=C(OC)[C@H]([C@]3([C@H]4O)OC)O)CC=C)C)c1)OCO2	NuBBE_2310
c1c2c(cc([C@H]3[C@@H]([C@@]4(C=C(OC)[C@@H]([C@]3([C@H]4O)OC)O[Ac])CC=C)C)c1)OCO2	NuBBE_2311
c1c2c(cc([C@H]3[C@@H]([C@@]4(C=C(OC)[C@@H]([C@]3([C@H]4O[Ac])OC)O[Ac])CC=C)C)c1)OCO2	NuBBE_2312
c1c2c(cc([C@H]3[C@@H]([C@@]4(C=C(OC)[C@H]([C@]3([C@H]4O[Ac])OC)O[Ac])CC=C)C)c1)OCO2	NuBBE_2313
c1(c2c(cc([C@H]3[C@@H]([C@@]4(CC(=O)[C@@H]([C@]3([C@H]4O)OC)O)CC=C)C)c1)OCO2)OC	NuBBE_2314
[C@H]1([C@H](c2ccc3c(c2)OCO3)Oc2c1cc(OC)c(c2OC)OCC=C)C	NuBBE_2315
[C@H]1([C@H](c2cc(c3c(c2)OCO3)OC)Oc2c1cc(OC)c(c2OC)OCC=C)C	NuBBE_2316
C1(=O)[C@@]2([C@](CC=C1)([C@@H]([C@H](O2)c1ccc2c(c1)OCO2)C)CC=C)O	NuBBE_2317
C1(=O)[C@@]2([C@@]([C@@H]([C@H](OCc3cc(c(cc3)OC)OC)O2)C)(CC=C1)CC=C)O	NuBBE_2318
C1(=C2[C@](C[C@@H](C1=O)OC)([C@@H]([C@@H](O2)OCc1ccc(c(c1)OC)OC)C)CC=C)OC	NuBBE_2319
C[C@@H]1[C@@H](OC(=O)CCC)[C@H](OC(=O)C)[C@]23C(=C[C@H](OC)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)C)O[C@@H]2OC(=O)CCC	NuBBE_231
C1(=C2[C@](C[C@@H](C1=O)OC)([C@@H]([C@@H](O2)c1ccc2c(c1)OCO2)C)CC=C)OC	NuBBE_2320
[C@H]1([C@H]([C@]2([C@H]([C@@]1(CC(=O)[C@H]2O)CC=C)O)OC)c1ccc2c(c1)OCO2)C	NuBBE_2324
[C@@H]1([C@@]2([C@H]([C@]([C@@H]1c1ccc3c(c1)OCO3)(C(=O)C(=C2)O)OC)O)CC=C)C	NuBBE_2325
CC1=CC=C2[C@@](/C/1=C/C(=O)O)(CC[C@]1([C@@]2(CC[C@]2(C)[C@@H]1C[C@@H](C)C(=O)C2)C)C)C	NuBBE_2326
CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4C(C)(C)[C@@H](OC(=O)/C(=C/C)/C)CC[C@]54[C@@]3(C5)CC[C@]12C	NuBBE_2327
COc1c2c(c(O)cc1OCC=C(C)C)c(=O)c(OC)c(o2)c1ccc(c(OC)c1)O	NuBBE_2328
Oc1cc(CCC(=O)c2c(O)c(CC=C(C)C)c(O)cc2O)cc(CC=C(C)C)c1OC	NuBBE_2329
C[C@@H]1[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@]23C(=C[C@H](OC)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)C)O[C@H]2OC(=O)C	NuBBE_232
Oc1c(OC)c(CC=C(C)C)cc(CCC(=O)c2c(O)c3CCC(C)(C)Oc3cc2O)c1	NuBBE_2330
OC(=O)c1cc(CC=C(C)C)c2c(C[C@H](O)[C@](CCC=C(C)C)(C)O2)c1	NuBBE_2331
COC(=O)/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/C(=O)OC)/C)/C)/C)/C	NuBBE_2332
C[C@@H]1CC[C@H]2[C@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C	NuBBE_2333
C[C@]12CCC[C@@](C)(O)[C@@H]1C[C@H](C(=C)C)CC2	NuBBE_2334
C[C@H]1[C@@H]2CCC(=C)C=C2[C@H](CC1)C(C)C	NuBBE_2335
O[C@]1(C)CC[C@H](C(C)C)[C@H]2[C@@H]1CCC(=C2)C	NuBBE_2336
C[C@H]1CCC2=C1CC(=C(C)C)CC[C@H]2C	NuBBE_2337
C=Cc1c(O)c(OC)cc2[C@H](C)[C@H](Oc12)c1ccc2c(OCO2)c1	NuBBE_2338
COc1c(OC)c(OC)cc([C@H]2OC3=CC(=O)C(=C[C@]3(CC=C)[C@@H]2C)OC)c1	NuBBE_2339
C[C@@H]1[C@@H](OC(=O)CCC)[C@H](OC(=O)C)[C@]23C(=C[C@@H](O)C[C@H]3[C@]1(C)C/C=C(\C=C)/C)[C@@H](OC(=O)C)O[C@H]2OC(=O)C	NuBBE_233
COc1c2OCOc2cc([C@H]2OC3=CC(=O)C(=C[C@@]3(CC=C)[C@H]2C)OC)c1	NuBBE_2340
COc1c2OCOc2cc([C@H]2OC3=CC(=O)[C@](C=C3[C@@H]2C)(CC=C)OC)c1	NuBBE_2341
COc1c2OCOc2cc([C@H]2Oc3c(CC=C)c(O)c(OC)cc3[C@@H]2C)c1	NuBBE_2342
COc1c(OC)c(OC)cc([C@H]2Oc3c(CC=C)c(O)c(OC)cc3[C@@H]2C)c1	NuBBE_2343
COc1c2OCOc2cc([C@H]2Oc3cc(O)c(OC)cc3[C@@H]2C)c1	NuBBE_2344
COc1c(OC)c(OC)cc([C@H]2Oc3cc(O)c(OC)cc3[C@@H]2C)c1	NuBBE_2345
COc1c(OC)c(OC)cc([C@H]2Oc3cc(O)c(CC=C)cc3[C@@H]2C)c1	NuBBE_2346
COc1c2OCOc2cc([C@@H]2Oc3c(CC=C)c(O)c(OC)cc3[C@@H]2C)c1	NuBBE_2347
COc1c2OCOc2cc([C@@H]2Oc3cc(O)c(OC)cc3[C@@H]2C)c1	NuBBE_2348
COc1c(OC)c(OC)cc([C@@H]2Oc3cc(O)c(OC)cc3[C@@H]2C)c1	NuBBE_2349
C[C@H]1[C@@](C)(C/C=C(\C=C)/C)[C@H]2[C@@]3([C@H]([C@@H]1OC(=O)CCC)O)C(=CC(=O)C2)[C@@H](OC(=O)C)O[C@H]3OC(=O)C	NuBBE_234
COc1c(OC)c(OC)cc([C@@H]2Oc3c(CC=C)c(O)c(OC)cc3[C@@H]2C)c1	NuBBE_2350
C[C@@]12[C@H](CC[C@]34C=C(C)[C@H](CC[C@@H]13)C4)C(C)(C)CCC2	NuBBE_2351
CC(C)c1c(O)ccc2c1CC[C@H]1[C@]2(C)CC[C@H](O)C1(C)C	NuBBE_2352
C[C@@]12[C@@H](CC[C@]34CC(=C)[C@H](CC[C@@H]13)C4)C(C)(C)CCC2	NuBBE_2353
C[C@]12[C@@H](CC=C3[C@@H]1CC[C@@](C=C)(C)C3)[C@](C)(C(=O)O)CCC2	NuBBE_2354
C[C@]12[C@@H](CCC3=C1CC[C@@H](C(C)(O)C)C3)C(C)(C)CCC2	NuBBE_2355
CC(C)c1c(O)c(C)cc2c1CC[C@H]1[C@]2(C)CCC[C@@]1(C(=O)O)C	NuBBE_2356
C[C@@]12[C@H](CC[C@@]34C=C(CO)[C@@H](CC[C@H]13)C4)C(C)(C)CCC2	NuBBE_2357
C[C@]12[C@](C(=O)C[C@@H]3[C@@H]1CC[C@@]1(C)[C@H]3CC[C@@H]1[C@H](C)CC[C@@H](CC)C(C)C)(O)C[C@H](O)CC2	NuBBE_2358
